Telefono,Cessata,PEC,ValoreTitolo,NumeroTitoliAperti,DovutoTitoliAperti,ImportoTitoliAperti,NumeroTitoliSaldati,ImportoTitoliSaldati,NumeroTitoliRecenti,TotaleTitoliRecenti,Vetusta,TitoliCredito,label,NuovoContribuente,Cap,Estero,RapportoImporto,RapportoDovutoAperti
0,0,0,497.28999999999996,9,1634.61,1634.61,0,0.0,3,497.28999999999996,1152,3,0,0,31021,0,1000.0,1.0
1,0,0,742.6100000000001,9,1634.61,1634.61,3,497.29,4,742.61,1197,4,0,0,31021,0,3.2870357336765266,1.0
1,0,0,1457.67,0,0.0,0.0,0,0.0,1,1457.67,729,1,1,1,31040,0,0.0,0.0
1,0,0,407.76,0,0.0,0.0,3,710.77,2,407.76,1015,2,0,0,31022,0,0.0,0.0
1,0,0,274.44,0,0.0,0.0,5,1118.53,1,274.44,646,1,1,0,31022,0,0.0,0.0
0,0,0,327.36,0,0.0,0.0,0,0.0,1,327.36,635,1,0,1,31010,0,0.0,0.0
1,0,0,1756.4699999999998,2,139.66,139.66,0,0.0,8,2001.73,920,7,0,0,31044,0,1000.0,1.0
1,0,0,245.26,2,139.66,139.66,0,0.0,8,2001.73,920,1,0,0,31044,0,1000.0,1.0
0,0,0,1185.52,5,5984.47,5984.47,3,695.81,3,1185.52,993,3,0,0,31041,0,8.600724335666346,1.0
0,1,0,117.22,0,0.0,0.0,0,0.0,1,117.22,1218,1,0,1,35017,0,0.0,0.0
1,0,0,968.49,1,224.18,224.18,4,2346.18,3,968.49,993,3,1,0,31033,0,0.09555106598811686,1.0
1,0,0,955.06,0,0.0,0.0,9,8213.6,2,955.06,815,2,1,0,31055,0,0.0,0.0
0,0,1,1147.5700000000002,2,288.64,288.64,0,0.0,6,1147.5700000000002,1410,6,0,0,31100,0,1000.0,1.0
0,0,1,392.40999999999997,8,1436.21,1436.21,0,0.0,2,392.40999999999997,833,2,0,0,31100,0,1000.0,1.0
1,0,0,22.95,12,574.22,574.22,0,0.0,15,796.59,524,1,0,0,31034,0,1000.0,1.0
1,0,0,773.6400000000001,12,574.22,574.22,0,0.0,15,796.59,1015,14,0,0,31034,0,1000.0,1.0
1,0,0,33.09,1,187.92,20.06,1,131.0,1,33.09,729,1,1,0,31040,0,0.1531297709923664,0.106747552149851
1,0,0,1279.33,11,2875.9,2875.9,0,0.0,5,1315.51,993,4,0,0,30033,0,1000.0,1.0
1,0,0,36.18,11,2875.9,2875.9,0,0.0,5,1315.51,882,1,0,0,30033,0,1000.0,1.0
1,0,0,4274.929999999999,0,0.0,0.0,1,2192.41,5,4274.93,1152,5,1,0,31058,0,0.0,0.0
1,0,0,949.44,0,0.0,0.0,3,486.92,5,949.44,1152,5,1,0,31048,0,0.0,0.0
1,0,0,185.47,0,0.0,0.0,8,1436.36,1,185.47,833,1,0,0,31048,0,0.0,0.0
1,0,0,367.34000000000003,0,0.0,0.0,0,0.0,2,367.34000000000003,1015,2,0,1,31059,0,0.0,0.0
0,0,0,976.53,0,0.0,0.0,0,0.0,4,976.53,1152,4,0,1,31022,0,0.0,0.0
0,0,0,748.77,4,976.53,976.53,0,0.0,3,748.77,1003,3,0,0,31022,0,1000.0,1.0
0,0,0,1383.37,11,8564.75,8564.75,0,0.0,4,1383.3700000000001,980,4,0,0,31033,0,1000.0,1.0
0,0,0,741.0500000000001,4,1194.68,1194.68,0,0.0,4,741.0500000000001,980,4,0,0,31039,0,1000.0,1.0
1,0,0,306.21,0,0.0,0.0,0,0.0,1,306.21,1152,1,1,1,31038,0,0.0,0.0
0,0,1,129.37,0,0.0,0.0,0,0.0,1,129.37,993,1,1,1,31030,0,0.0,0.0
1,0,0,1151.96,0,0.0,0.0,0,0.0,3,1151.96,870,3,0,1,36022,0,0.0,0.0
1,0,0,472.68000000000006,0,0.0,0.0,2,288.64,3,472.68,815,3,1,0,31040,0,0.0,0.0
1,0,0,24.54,0,0.0,0.0,0,0.0,1,24.54,815,1,1,1,31044,0,0.0,0.0
1,0,1,459.66,4,231.36,231.36,0,0.0,3,459.66,1152,3,0,0,31057,0,1000.0,1.0
0,0,0,1942.95,0,0.0,0.0,0,0.0,3,1942.95,815,3,0,1,31040,0,0.0,0.0
1,0,0,752.92,0,0.0,0.0,0,0.0,5,752.9200000000001,1152,5,0,1,30030,0,0.0,0.0
1,0,0,147.38,5,752.92,752.92,0,0.0,1,147.38,833,1,0,0,30030,0,1000.0,1.0
1,0,0,1286.1200000000001,5,978.87,978.87,0,0.0,4,1286.1200000000001,980,4,0,0,31010,0,1000.0,1.0
1,0,0,545.55,9,2264.99,2264.99,0,0.0,2,545.55,833,2,0,0,31010,0,1000.0,1.0
1,0,0,625.11,0,0.0,0.0,0,0.0,1,625.11,993,1,1,1,31038,0,0.0,0.0
1,0,0,962.58,0,0.0,0.0,1,625.11,2,962.58,1052,2,1,0,31038,0,0.0,0.0
1,0,0,456.30999999999995,0,0.0,0.0,10,1621.65,2,456.30999999999995,1152,2,0,0,31050,0,0.0,0.0
1,0,0,815.9099999999999,4,579.15,579.15,0,0.0,6,815.9100000000001,1410,6,0,0,35010,0,1000.0,1.0
1,0,0,318.81,10,1395.06,1395.06,0,0.0,2,318.81,833,2,0,0,35010,0,1000.0,1.0
1,0,0,662.72,0,0.0,0.0,0,0.0,6,662.72,1410,6,0,1,31051,0,0.0,0.0
0,0,0,4448.15,9,3817.49,3817.49,2,815.57,5,4448.15,1410,5,0,0,31057,0,4.680763147246711,1.0
1,0,0,189.68,0,0.0,0.0,0,0.0,2,189.68,1972,2,0,1,31050,0,0.0,0.0
0,0,0,730.52,2,320.19,320.19,0,0.0,4,730.5200000000001,993,4,0,0,59100,0,1000.0,1.0
0,0,0,430.87,6,1050.71,1050.71,0,0.0,2,430.87,833,2,0,0,59100,0,1000.0,1.0
1,0,0,1184.4299999999998,0,0.0,0.0,0,0.0,9,1184.43,737,9,1,1,31030,0,0.0,0.0
1,0,0,219.79000000000002,8,580.62,580.62,0,0.0,2,219.79000000000002,1410,2,0,0,31030,0,1000.0,1.0
1,0,0,382.15999999999997,0,0.0,0.0,0,0.0,2,382.15999999999997,635,2,1,1,31050,0,0.0,0.0
1,0,0,160.9,0,0.0,0.0,2,382.16,1,160.9,646,1,1,0,31050,0,0.0,0.0
1,0,1,1987.84,0,0.0,0.0,0,0.0,2,1987.84,1152,2,1,1,31059,0,0.0,0.0
1,0,1,791.44,1,916.28,199.24,1,1071.56,2,791.44,833,2,0,0,31059,0,0.18593452536488858,0.21744444929497536
1,0,0,287.61,0,0.0,0.0,0,0.0,2,287.61,920,2,0,1,35010,0,0.0,0.0
1,0,1,732.6399999999999,2,320.34,320.34,0,0.0,4,732.6400000000001,993,4,0,0,31030,0,1000.0,1.0
1,0,1,426.22,6,1052.98,1052.98,0,0.0,2,426.22,833,2,0,0,31030,0,1000.0,1.0
0,0,0,433.38,0,0.0,0.0,0,0.0,2,433.38,1895,2,0,1,31033,0,0.0,0.0
1,0,0,579.15,0,0.0,0.0,0,0.0,2,579.15,1003,2,1,1,31030,0,0.0,0.0
1,0,0,1300.0,4,1754.37,1754.37,0,0.0,2,1300.0,920,2,0,0,31030,0,1000.0,1.0
1,0,0,124.18,0,0.0,0.0,0,0.0,1,124.18,1003,1,0,1,31039,0,0.0,0.0
0,0,0,1533.44,2,691.8,691.8,0,0.0,4,1533.44,993,4,0,0,31033,0,1000.0,1.0
0,0,0,694.52,6,2225.24,2225.24,0,0.0,2,694.52,833,2,0,0,31033,0,1000.0,1.0
0,0,0,405.69,0,0.0,0.0,0,0.0,1,405.69,1015,1,0,1,31020,0,0.0,0.0
1,0,0,3963.0200000000004,1,906.73,906.73,0,0.0,5,4758.67,1152,4,0,0,34074,0,1000.0,1.0
1,0,0,795.65,1,906.73,906.73,0,0.0,5,4758.67,441,1,0,0,34074,0,1000.0,1.0
1,0,0,1034.92,1,795.65,137.96,5,4869.75,2,1034.92,833,2,0,0,34074,0,0.028329996406386365,0.1733928234776598
1,0,0,774.55,0,0.0,0.0,2,174.0,1,774.55,635,1,0,0,31010,0,0.0,0.0
0,0,0,1063.58,0,0.0,0.0,0,0.0,4,1063.58,993,4,0,1,31017,0,0.0,0.0
1,0,0,1323.01,0,0.0,0.0,0,0.0,1,1323.01,1152,1,0,1,31048,0,0.0,0.0
1,0,0,158.9,0,0.0,0.0,0,0.0,1,158.9,441,1,0,1,31059,0,0.0,0.0
1,0,0,972.08,0,0.0,0.0,0,0.0,2,972.08,980,2,1,1,31010,0,0.0,0.0
1,0,0,203.32,0,0.0,0.0,0,0.0,1,203.32,441,1,1,1,31021,0,0.0,0.0
0,0,0,1179.62,0,0.0,0.0,0,0.0,4,1179.6200000000001,1223,4,0,1,36061,0,0.0,0.0
1,0,0,560.4,0,0.0,0.0,2,328.55,3,560.4000000000001,993,3,0,0,31033,0,0.0,0.0
1,0,0,708.0600000000001,0,0.0,0.0,0,0.0,5,708.0600000000001,737,5,0,1,31027,0,0.0,0.0
1,0,1,1106.34,3,691.71,691.71,0,0.0,5,1106.34,1152,5,0,0,31047,0,1000.0,1.0
1,0,1,483.72,0,0.0,0.0,8,1798.05,2,483.72,833,2,0,0,31047,0,0.0,0.0
1,0,0,17.45,0,0.0,0.0,0,0.0,1,17.45,336,1,1,1,31050,0,0.0,0.0
1,0,0,1422.1100000000001,0,0.0,0.0,1,63.56,6,1422.1100000000001,980,6,0,0,31044,0,0.0,0.0
1,0,0,4047.31,0,0.0,0.0,3,4331.34,2,4047.31,993,2,1,0,31033,0,0.0,0.0
1,0,0,1640.65,0,0.0,0.0,1,1538.17,1,1640.65,993,1,1,0,31033,0,0.0,0.0
1,0,0,121.78,0,0.0,0.0,0,0.0,4,201.37,524,3,0,1,31050,0,0.0,0.0
1,0,0,79.59,0,0.0,0.0,0,0.0,4,201.37,524,1,0,1,31050,0,0.0,0.0
1,0,0,5501.639999999999,0,0.0,0.0,2,110.09,2,5501.639999999999,1218,2,0,0,31011,0,0.0,0.0
1,0,0,898.17,2,1723.48,1723.48,0,0.0,1,898.17,980,1,0,0,31050,0,1000.0,1.0
1,0,0,387.93,0,0.0,0.0,0,0.0,3,387.93,920,3,0,1,36075,0,0.0,0.0
1,0,0,601.12,0,0.0,0.0,0,0.0,2,601.12,608,2,1,1,36055,0,0.0,0.0
1,0,0,304.07,0,0.0,0.0,0,0.0,1,304.07,635,1,1,1,31048,0,0.0,0.0
1,0,0,384.63,0,0.0,0.0,1,304.07,2,384.63,833,2,0,0,31048,0,0.0,0.0
1,1,0,474.66,0,0.0,0.0,0,0.0,1,474.66,635,1,0,1,31050,0,0.0,0.0
0,0,0,112.66,0,0.0,0.0,0,0.0,1,112.66,707,1,0,1,31021,0,0.0,0.0
1,0,0,689.75,16,1969.73,1969.73,0,0.0,4,689.75,1152,4,0,0,31050,0,1000.0,1.0
1,0,0,2583.44,0,0.0,0.0,0,0.0,6,2583.44,1885,6,0,1,35010,0,0.0,0.0
1,0,0,1939.64,5,1275.55,1275.55,0,0.0,12,1939.64,1728,12,0,0,31036,0,1000.0,1.0
1,0,0,185.47,17,3215.19,3215.19,0,0.0,1,185.47,833,1,0,0,31036,0,1000.0,1.0
1,0,0,64.03,0,0.0,0.0,0,0.0,1,64.03,257,1,1,1,31040,0,0.0,0.0
1,0,0,1576.94,3,2546.29,2546.29,0,0.0,5,1576.94,1152,5,0,0,31058,0,1000.0,1.0
1,0,0,604.88,8,4123.23,4123.23,0,0.0,2,604.88,833,2,0,0,31058,0,1000.0,1.0
1,0,0,1468.04,0,0.0,0.0,0,0.0,1,1468.04,635,1,1,1,31030,0,0.0,0.0
1,0,0,1655.48,8,2938.63,2422.93,3,1083.57,5,1655.48,1152,5,0,0,31058,0,2.2360622756259403,0.8245100608106498
1,0,1,367.02,11,1373.19,1373.19,0,0.0,2,367.02,1152,2,0,0,31040,0,1000.0,1.0
1,0,1,357.31,13,1740.21,1740.21,0,0.0,2,357.31,833,2,0,0,31040,0,1000.0,1.0
1,0,0,1689.58,0,0.0,0.0,0,0.0,2,1689.58,1015,2,1,1,31030,0,0.0,0.0
0,0,0,1101.58,5,2818.71,2818.71,0,0.0,6,1101.5800000000002,842,6,0,0,30027,0,1000.0,1.0
1,0,0,519.6899999999999,0,0.0,0.0,8,923.99,4,519.69,1400,4,0,0,31057,0,0.0,0.0
1,0,0,1669.22,0,0.0,0.0,1,40.0,4,1669.22,980,4,1,0,31044,0,0.0,0.0
1,0,1,5839.92,5,3768.26,2434.65,10,5391.17,5,5839.92,1152,5,0,0,31050,0,0.4515995600212941,0.6460939531773285
1,0,1,2853.87,6,2825.63,2209.83,16,12736.08,2,2853.87,833,2,0,0,31050,0,0.17350943147342038,0.7820663002587033
0,0,0,2969.4799999999996,3,3652.33,3652.33,0,0.0,3,2969.48,1152,3,0,0,35010,0,1000.0,1.0
0,0,0,58.41,0,0.0,0.0,0,0.0,1,58.41,1274,1,1,1,36061,0,0.0,0.0
1,0,0,546.04,2,317.7,317.7,0,0.0,3,546.04,1003,3,0,0,31044,0,1000.0,1.0
1,0,0,760.06,0,0.0,0.0,0,0.0,2,760.06,597,2,1,1,31044,0,0.0,0.0
1,0,0,4607.28,6,8402.54,8402.54,0,0.0,2,4607.28,993,2,0,0,31035,0,1000.0,1.0
1,0,0,159.01,8,13009.82,13009.82,0,0.0,3,159.01,1046,3,0,0,31035,0,1000.0,1.0
1,0,0,1437.79,34,17508.02,17508.02,2,141.51,1,1437.79,1152,1,0,0,31030,0,123.72284644194758,1.0
1,0,0,1422.7,39,19905.73,19905.73,2,141.51,5,1422.7,1081,5,0,0,31030,0,140.66659600028268,1.0
1,0,0,485.6,0,0.0,0.0,0,0.0,1,485.6,1152,1,1,1,31048,0,0.0,0.0
1,0,1,858.3199999999999,1,158.82,158.82,0,0.0,5,858.32,1218,5,0,0,46049,0,1000.0,1.0
1,0,1,1282.1599999999999,2,222.7,203.61,0,0.0,4,1282.16,980,4,0,0,30027,0,1000.0,0.9142792995060621
1,0,1,707.69,6,1504.86,1485.77,0,0.0,2,707.69,833,2,0,0,30027,0,1000.0,0.9873144345653416
0,0,0,109.11,0,0.0,0.0,0,0.0,1,109.11,1593,1,0,1,30030,0,0.0,0.0
1,0,0,304.07,2,553.64,553.64,0,0.0,1,304.07,980,1,0,0,31050,0,1000.0,1.0
0,0,0,57.480000000000004,0,0.0,0.0,0,0.0,2,57.480000000000004,812,2,1,1,31040,0,0.0,0.0
1,0,1,1953.96,3,3134.11,2813.79,2,51.0,1,1953.96,441,1,0,0,31058,0,55.17235294117647,0.8977955464230675
1,0,1,19389.08,1,2850.93,1350.09,6,2419.32,7,19389.08,1052,7,0,0,31058,0,0.5580452358513962,0.4735612589576033
0,0,1,193.57,1,55.18,55.18,0,0.0,1,193.57,833,1,0,0,31033,0,1000.0,1.0
1,0,0,1089.69,0,0.0,0.0,0,0.0,2,1089.69,1410,2,0,1,31038,0,0.0,0.0
0,0,0,1982.9899999999998,0,0.0,0.0,0,0.0,3,1982.9900000000002,490,3,0,1,31030,0,0.0,0.0
0,0,0,938.5699999999999,3,1982.99,1982.99,0,0.0,2,938.5699999999999,833,2,0,0,31030,0,1000.0,1.0
0,0,0,256.48,0,0.0,0.0,0,0.0,1,256.48,833,1,0,1,31048,0,0.0,0.0
1,0,0,225.41,0,0.0,0.0,1,129.61,1,225.41,1152,1,1,0,31056,0,0.0,0.0
0,0,0,3762.5000000000005,0,0.0,0.0,0,0.0,5,3762.5,1410,5,0,1,31039,0,0.0,0.0
1,0,0,250.45,0,0.0,0.0,0,0.0,1,250.45,646,1,1,1,31050,0,0.0,0.0
0,0,0,2117.97,3,1305.76,1305.76,0,0.0,4,2117.9700000000003,1152,4,0,0,31048,0,1000.0,1.0
0,0,0,156.77,0,0.0,0.0,0,0.0,1,156.77,980,1,0,1,31044,0,0.0,0.0
1,0,0,158.9,0,0.0,0.0,0,0.0,1,158.9,441,1,1,1,31057,0,0.0,0.0
1,0,0,406.86,0,0.0,0.0,1,158.9,2,406.86,833,2,0,0,31057,0,0.0,0.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31044,0,0.0,0.0
1,0,0,546.1700000000001,0,0.0,0.0,0,0.0,4,546.1700000000001,993,4,0,1,31050,0,0.0,0.0
1,0,0,311.05,4,546.17,546.17,0,0.0,2,311.05,833,2,0,0,31050,0,1000.0,1.0
1,0,1,375.71999999999997,0,0.0,0.0,0,0.0,2,375.71999999999997,982,2,0,1,31100,0,0.0,0.0
0,0,0,572.41,8,3744.72,3744.72,1,138.83,4,572.41,980,4,0,0,31039,0,26.97342073038968,1.0
1,0,0,103.34,2,203.6,203.6,0,0.0,1,103.34,1482,1,0,0,36060,0,1000.0,1.0
0,0,0,179.06,0,0.0,0.0,2,634.14,1,179.06,455,1,0,0,36063,0,0.0,0.0
1,0,0,676.31,1,78.25,78.25,0,0.0,5,676.3100000000001,1593,5,0,0,30171,0,1000.0,1.0
1,0,0,3985.9799999999996,1,104.18,104.18,0,0.0,3,3985.9800000000005,1152,3,1,0,31030,0,1000.0,1.0
1,0,0,2371.31,1,1233.2,873.86,6,3189.94,2,2371.31,833,2,0,0,31030,0,0.27394245659792976,0.7086117418099254
1,0,0,849.5899999999999,0,0.0,0.0,3,451.68,5,849.59,1152,5,0,0,31032,0,0.0,0.0
1,0,0,357.31,4,687.61,624.29,4,613.66,2,357.31,833,2,0,0,31032,0,1.017322295733794,0.9079129157516614
1,0,1,472.3,0,0.0,0.0,0,0.0,1,472.3,441,1,0,1,31020,0,0.0,0.0
1,0,0,153.89,0,0.0,0.0,1,67.62,1,153.89,646,1,1,0,31020,0,0.0,0.0
1,0,1,911.68,0,0.0,0.0,0,0.0,3,911.6800000000001,1003,3,0,1,35010,0,0.0,0.0
1,0,0,754.6100000000001,0,0.0,0.0,3,358.73,5,754.61,1152,5,0,0,31032,0,0.0,0.0
0,0,0,1141.1100000000001,0,0.0,0.0,0,0.0,2,1141.1100000000001,1015,2,0,1,31100,0,0.0,0.0
0,0,0,124.52,0,0.0,0.0,0,0.0,1,124.52,646,1,1,1,31023,0,0.0,0.0
0,0,0,466.11,0,0.0,0.0,0,0.0,2,466.11,635,2,0,1,31040,0,0.0,0.0
1,0,0,215.66,0,0.0,0.0,0,0.0,1,215.66,441,1,1,1,31033,0,0.0,0.0
1,0,0,466.83,0,0.0,0.0,1,215.66,2,466.83,1197,2,1,0,31033,0,0.0,0.0
0,0,0,285.98,0,0.0,0.0,2,192.91,4,405.29,836,3,1,0,31034,0,0.0,0.0
0,0,0,119.31,0,0.0,0.0,2,192.91,4,405.29,489,1,0,0,31034,0,0.0,0.0
0,0,0,2887.56,1,435.48,360.08,0,0.0,4,2887.5600000000004,993,4,0,0,35019,0,1000.0,0.8268577202167722
0,0,0,231.07,5,3323.04,3247.64,0,0.0,1,231.07,833,1,0,0,35019,0,1000.0,0.9773099330733304
1,0,0,795.6,4,1457.36,1457.36,0,0.0,4,795.6000000000001,608,4,0,0,31048,0,1000.0,1.0
1,0,0,768.6500000000001,9,2682.14,2682.14,0,0.0,2,768.6500000000001,833,2,0,0,31048,0,1000.0,1.0
0,0,0,2877.9100000000003,1,1050.54,1050.54,0,0.0,5,2877.9100000000003,1152,5,0,0,31030,0,1000.0,1.0
1,0,0,2057.5299999999997,1,4519.0,3819.25,1,609.04,4,2057.53,1015,4,0,0,31052,0,6.270934585577303,0.8451537950874087
1,0,0,981.8299999999999,1,4519.0,1559.75,5,2666.57,2,981.8299999999999,833,2,1,0,31052,0,0.5849274536201937,0.34515379508740873
0,0,0,269.69,0,0.0,0.0,0,0.0,3,269.69,815,3,0,1,31039,0,0.0,0.0
1,0,0,289.8,0,0.0,0.0,0,0.0,1,289.8,1197,1,0,1,31027,0,0.0,0.0
0,0,0,1432.02,6,2601.27,2601.27,0,0.0,2,1432.02,993,2,0,0,45026,0,1000.0,1.0
0,0,0,2263.58,8,4033.29,4033.29,0,0.0,4,2263.58,1197,4,0,0,45026,0,1000.0,1.0
1,0,0,307.62,0,0.0,0.0,9,1498.87,2,307.62,884,2,0,0,31059,0,0.0,0.0
1,0,1,1072.66,2,646.31,646.31,0,0.0,4,1072.66,993,4,0,0,31041,0,1000.0,1.0
1,0,1,443.41,6,1718.97,1718.97,0,0.0,2,443.41,833,2,0,0,31041,0,1000.0,1.0
1,0,0,458.09999999999997,0,0.0,0.0,0,0.0,2,458.09999999999997,1015,2,0,1,31050,0,0.0,0.0
1,0,0,1842.23,0,0.0,0.0,0,0.0,5,1842.23,546,5,0,1,31023,0,0.0,0.0
0,0,0,832.62,0,0.0,0.0,0,0.0,1,832.62,646,1,0,1,31015,0,0.0,0.0
1,0,0,702.28,0,0.0,0.0,1,65.0,3,702.28,917,3,0,0,31050,0,0.0,0.0
1,0,0,3720.1400000000003,5,2433.82,2433.82,0,0.0,7,3720.1400000000003,1728,7,0,0,31100,0,1000.0,1.0
1,0,0,1274.56,12,6153.96,6153.96,0,0.0,2,1274.56,833,2,0,0,31100,0,1000.0,1.0
1,0,0,112.26,3,264.51,264.51,0,0.0,1,112.26,681,1,0,0,31044,0,1000.0,1.0
1,0,0,469.58000000000004,0,0.0,0.0,0,0.0,3,469.58000000000004,815,3,0,1,31056,0,0.0,0.0
1,0,0,1939.2199999999998,0,0.0,0.0,1,540.67,4,1939.22,980,4,1,0,31050,0,0.0,0.0
1,0,0,799.98,1,354.65,136.0,4,2125.24,2,799.98,833,2,1,0,31050,0,0.0639927725809791,0.3834766671366136
0,0,0,797.69,0,0.0,0.0,6,3123.0,2,797.69,993,2,1,0,31034,0,0.0,0.0
1,0,0,6778.58,0,0.0,0.0,0,0.0,4,6778.58,2296,4,0,1,31015,0,0.0,0.0
1,0,0,337.71000000000004,0,0.0,0.0,0,0.0,3,337.71000000000004,635,3,0,1,31020,0,0.0,0.0
1,0,0,296.29999999999995,0,0.0,0.0,3,337.71,2,296.29999999999995,833,2,0,0,31020,0,0.0,0.0
1,0,0,1106.34,5,1673.36,1673.36,0,0.0,5,1106.34,1152,5,1,0,31100,0,1000.0,1.0
1,0,1,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,0,1,31021,0,0.0,0.0
1,0,0,862.63,0,0.0,0.0,3,912.49,3,862.63,1152,3,1,0,31038,0,0.0,0.0
1,0,0,7286.24,0,0.0,0.0,0,0.0,9,13596.29,1015,5,0,1,31040,0,0.0,0.0
1,0,0,6310.05,0,0.0,0.0,0,0.0,9,13596.29,1015,4,0,1,31040,0,0.0,0.0
1,0,0,702.1800000000001,2,307.46,307.46,0,0.0,4,702.1800000000001,980,4,0,0,31040,0,1000.0,1.0
1,0,0,407.05,6,1009.64,1009.64,0,0.0,2,407.05,833,2,0,0,31040,0,1000.0,1.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31039,0,0.0,0.0
1,0,0,164.18,0,0.0,0.0,0,0.0,1,164.18,1593,1,0,1,31100,0,0.0,0.0
1,0,0,71.88,0,0.0,0.0,1,164.18,1,71.88,1714,1,0,0,31100,0,0.0,0.0
1,0,0,968.51,2,871.44,871.44,2,413.76,5,968.51,1152,5,1,0,31030,0,2.1061484918793507,1.0
1,0,0,410.63,2,871.44,871.44,8,1902.09,2,410.63,833,2,1,0,31030,0,0.45814866804409893,1.0
1,0,0,557.4,0,0.0,0.0,0,0.0,5,557.4000000000001,672,5,0,1,31027,0,0.0,0.0
1,0,0,271.05,5,557.4,557.4,0,0.0,3,271.05,1234,3,0,0,31027,0,1000.0,1.0
1,0,0,687.61,0,0.0,0.0,6,805.65,4,687.61,1152,4,1,0,31020,0,0.0,0.0
1,0,1,2202.4700000000003,1,344.18,344.18,0,0.0,3,2202.4700000000003,1015,3,0,0,31022,0,1000.0,1.0
1,0,1,2897.95,3,2202.47,1600.0,1,344.18,3,2897.95,1377,3,0,0,31022,0,4.64873031553257,0.7264571140583074
0,0,0,545.34,2,227.31,227.31,0,0.0,4,545.34,993,4,0,0,31033,0,1000.0,1.0
0,0,0,145.43,6,772.65,772.65,0,0.0,1,145.43,833,1,0,0,31033,0,1000.0,1.0
1,0,0,1029.44,0,0.0,0.0,0,0.0,5,1029.44,1152,5,0,1,31022,0,0.0,0.0
1,0,0,446.37,2,433.49,250.0,3,595.95,2,446.37,833,2,0,0,31022,0,0.41949828005705175,0.576714572423816
1,0,0,756.42,4,622.13,622.13,0,0.0,6,756.4200000000001,1410,6,0,0,31048,0,1000.0,1.0
0,0,0,221.87,0,0.0,0.0,0,0.0,1,221.87,833,1,0,1,31058,0,0.0,0.0
1,0,0,3884.52,0,0.0,0.0,0,0.0,4,3884.52,2002,4,0,1,31040,0,0.0,0.0
1,0,0,4614.8,4,3884.52,3884.52,0,0.0,4,4614.8,1377,4,0,0,31040,0,1000.0,1.0
1,0,0,296.86,0,0.0,0.0,0,0.0,1,296.86,1218,1,0,1,31023,0,0.0,0.0
1,0,0,511.45,2,200.23,200.23,0,0.0,4,511.45,1046,4,0,0,31023,0,1000.0,1.0
1,0,0,2808.58,0,0.0,0.0,0,0.0,4,2808.58,608,4,0,1,31044,0,0.0,0.0
1,0,0,1001.8399999999999,0,0.0,0.0,4,2808.58,2,1001.8399999999999,833,2,1,0,31044,0,0.0,0.0
1,0,0,3778.45,4,1820.52,1750.63,13,1920.48,14,4469.35,993,8,0,0,31010,0,0.9115585686911606,0.9616098697075561
1,0,0,690.9000000000001,4,1820.52,1750.63,13,1920.48,14,4469.35,707,6,0,0,31010,0,0.9115585686911606,0.9616098697075561
1,0,0,901.1,0,0.0,0.0,0,0.0,5,901.1,1152,5,0,1,31032,0,0.0,0.0
1,0,0,374.94,5,901.1,901.1,0,0.0,2,374.94,833,2,0,0,31032,0,1000.0,1.0
0,0,0,887.83,0,0.0,0.0,0,0.0,5,887.83,1410,5,0,1,33090,0,0.0,0.0
0,0,0,399.81,5,887.83,887.83,0,0.0,2,399.81,833,2,0,0,33090,0,1000.0,1.0
1,0,1,2265.47,3,580.55,580.55,1,29.0,4,2265.4700000000003,993,4,0,0,31030,0,20.018965517241377,1.0
1,0,1,920.24,3,1099.96,640.65,7,1833.42,2,920.24,833,2,1,0,31030,0,0.3494289360866577,0.5824302701916433
1,0,1,1938.92,1,88.8,88.8,0,0.0,6,1938.92,1410,6,0,0,36061,0,1000.0,1.0
1,0,1,509.17999999999995,6,1938.92,1938.92,1,88.8,2,509.17999999999995,833,2,0,0,36061,0,21.834684684684685,1.0
1,0,0,976.53,11,969.28,890.6,15,1512.58,4,976.53,1152,4,0,0,31020,0,0.5887953033889117,0.9188263453284913
1,0,0,273.79,0,0.0,0.0,0,0.0,5,273.79,1218,5,0,1,31058,0,0.0,0.0
1,0,0,112.16,5,273.79,273.79,0,0.0,2,112.16,884,2,0,0,31058,0,1000.0,1.0
1,0,0,124.52,0,0.0,0.0,0,0.0,1,124.52,646,1,0,1,31035,0,0.0,0.0
1,0,1,378.63,0,0.0,0.0,2,288.64,2,378.63,815,2,0,0,31050,0,0.0,0.0
1,0,1,332.37,1,219.73,217.57,3,447.54,2,332.37,833,2,0,0,31050,0,0.48614648969924473,0.9901697537887407
0,0,0,1669.9399999999998,0,0.0,0.0,0,0.0,6,1669.94,917,6,0,1,31058,0,0.0,0.0
0,0,1,891.6,0,0.0,0.0,0,0.0,4,891.6,660,4,0,1,31059,0,0.0,0.0
1,0,0,736.0399999999998,0,0.0,0.0,0,0.0,4,736.0400000000001,917,4,0,1,50013,0,0.0,0.0
1,0,0,815.15,0,0.0,0.0,0,0.0,4,815.1500000000001,1152,4,0,1,31038,0,0.0,0.0
1,0,0,654.7199999999999,0,0.0,0.0,5,768.72,5,654.72,1152,5,1,0,31100,0,0.0,0.0
